flex1,flex2,flex3,flex4,flex5,x,y,z,face,SIGN
0,2,1,1,1889,250.06,18.56,-1.06,0.004,Hẹn Hò
4,1,2,2,1889,262.12,37.69,10.44,0.002,Hẹn Hò
73,1,1,0,1889,271.12,54.81,18.5,0.002,Hẹn Hò
74,2,0,0,1889,273.75,64.19,19.12,0.005,Hẹn Hò
982,236,3,0,1889,265.25,55.56,7.06,0.004,Hẹn Hò
801,507,1,0,1889,254.19,56.56,-13.44,0.007,Hẹn Hò
449,90,1,1,1888,240.12,68.81,-28.19,0.003,Hẹn Hò
176,3,1,2,1888,220.56,74.12,-45.25,0.003,Hẹn Hò
258,3,1,2,1889,196.44,84.81,-60.31,0.006,Hẹn Hò
491,1,2,1,1888,185.75,89.12,-69.37,0.005,Hẹn Hò
156,2,0,0,1889,185.5,93.25,-70.62,0.005,Hẹn Hò
275,2,2,2,1889,189.62,88.0,-68.0,0.006,Hẹn Hò
320,1,2,1,1888,196.5,82.44,-64.87,0.006,Hẹn Hò
523,0,1,0,1888,200.69,80.0,-64.0,0.002,Hẹn Hò
587,2,1,1,1889,201.12,81.81,-65.12,0.002,Hẹn Hò
709,1,0,1,1888,200.0,83.5,-66.25,0.002,Hẹn Hò
452,2,2,0,1889,200.12,83.12,-65.75,0.001,Hẹn Hò
418,2,1,0,1889,201.5,81.75,-64.87,0.001,Hẹn Hò
477,1,1,1,1888,202.56,80.06,-64.19,0.003,Hẹn Hò
518,1,1,1,1888,203.44,78.87,-63.75,0.004,Hẹn Hò
357,3,2,0,1888,203.69,77.81,-63.5,0.003,Hẹn Hò
420,1,2,0,1888,204.19,76.31,-63.06,0.004,Hẹn Hò
478,0,2,0,1889,204.81,75.87,-62.88,0.004,Hẹn Hò
462,1,0,1,1889,205.0,76.19,-63.44,0.004,Hẹn Hò
80,3,1,1,1888,204.75,76.62,-64.0,0.003,Hẹn Hò
1225,1153,2,0,1888,207.62,74.5,-64.44,0.004,Hẹn Hò
1488,1377,5,1,1889,215.06,70.37,-61.19,0.004,Hẹn Hò
75,361,2,2,1889,225.31,62.5,-56.75,0.004,Hẹn Hò
1,2,1,0,1889,238.37,50.75,-44.5,0.005,Hẹn Hò
1,31,0,1,1888,252.62,41.75,-26.94,0.003,Hẹn Hò
-1,354,3,-1,1888,271.87,33.56,-11.25,0.004,Hẹn Hò
681,414,1,1,1889,290.12,28.87,1.31,0.004,Hẹn Hò
856,470,2,0,1888,308.62,27.5,11.63,0.006,Hẹn Hò
1438,2378,1527,0,1889,326.19,20.25,18.0,0.002,Hẹn Hò
2129,4604,5974,0,1889,344.0,16.37,28.19,0.005,Hẹn Hò
2110,5293,7432,1,1968,354.19,11.0,34.13,0.003,Hẹn Hò
1920,5277,8332,1,1936,355.44,8.5,38.75,0.007,Hẹn Hò
1535,4993,7751,1,1904,356.06,4.37,43.81,0.007,Hẹn Hò
1457,5226,8081,0,1904,354.69,-1.31,52.13,0.006,Hẹn Hò
1390,5379,8179,1,1888,350.87,-4.87,54.5,0.006,Hẹn Hò
559,4562,4841,-1,1889,339.62,-5.56,61.5,0.005,Hẹn Hò
314,3509,711,81,1888,337.56,-1.37,70.94,0.003,Hẹn Hò
1294,3792,0,15,1904,342.69,8.5,68.37,0.006,Hẹn Hò
1877,4503,494,722,1936,340.25,39.88,69.0,0.008,Hẹn Hò
1606,4808,459,2,1952,332.44,57.81,65.44,0.007,Hẹn Hò
1237,4739,368,11,1969,335.44,49.75,65.62,0.005,Hẹn Hò
1345,4722,2,143,1952,335.5,46.63,64.19,0.004,Hẹn Hò
143,4000,1,216,1889,334.31,47.19,62.25,0.004,Hẹn Hò
1,229,1,1,1889,316.69,45.06,50.88,0.002,Hẹn Hò
8,121,2,0,1888,288.31,36.63,23.69,0.003,Hẹn Hò
1,2,1,1,1888,263.56,27.69,-9.13,0.002,Hẹn Hò
0,1,2,1,1889,251.0,35.13,-39.94,0.003,Hẹn Hò
1,2,0,2,1889,230.5,63.63,-69.31,0.005,Hẹn Hò
1,2,1,1,1888,220.25,163.5,-71.56,0.006,Hẹn Hò
0,1,1,0,1889,211.37,166.06,-79.37,0.006,Hẹn Hò
1,1,0,1,1889,226.75,21.94,-54.13,0.003,Hẹn Hò
1830,449,1,1,1888,257.06,28.25,-12.38,0.005,Hẹn Hò
4022,3795,2510,0,1888,294.12,35.31,16.44,0.003,Hẹn Hò
4047,4833,6891,1,2033,329.37,22.0,23.75,0.003,Hẹn Hò
4197,5227,8189,0,2096,353.37,6.37,17.25,0.003,Hẹn Hò
3697,5353,8129,1,2144,10.13,4.31,16.5,0.005,Hẹn Hò
3474,5063,7751,82,2128,19.19,0.25,29.37,0.006,Hẹn Hò
4307,5355,7746,21,2113,17.5,-7.81,37.56,0.004,Hẹn Hò
3328,5133,6602,99,2065,12.0,-13.69,48.88,0.004,Hẹn Hò
2316,4330,5784,3,1921,5.31,-22.12,61.19,0.006,Hẹn Hò
1583,2533,822,1070,1905,2.81,-19.19,62.63,0.004,Hẹn Hò
1301,3356,924,754,1920,357.5,7.31,67.62,0.004,Hẹn Hò
979,3698,1548,735,1936,344.94,51.63,65.75,0.007,Hẹn Hò
1073,3665,2,619,1920,352.12,43.0,67.87,0.006,Hẹn Hò
778,3772,125,291,1920,348.56,37.44,65.75,0.004,Hẹn Hò
26,2131,3,0,1889,328.87,39.5,54.69,0.007,Hẹn Hò
2,1,1,1,1888,298.56,37.75,28.44,0.007,Hẹn Hò
1,9,1,1,1889,277.19,32.63,1.19,0.005,Hẹn Hò
0,2,1,0,1889,261.37,33.06,-25.5,0.003,Hẹn Hò
1,0,1,2,1889,248.25,40.5,-51.75,0.002,Hẹn Hò
0,1,-1,1,1888,229.69,80.19,-75.69,0.002,Hẹn Hò
1,8,2,1,1889,226.12,152.12,-75.12,0.004,Hẹn Hò
1,1,1,2,1889,225.37,49.94,-76.06,0.002,Hẹn Hò
0,1,1,1,1888,227.31,36.19,-39.06,0.005,Hẹn Hò
727,411,1123,1,1888,246.5,44.5,-4.06,0.004,Hẹn Hò
2454,3459,6051,2,1905,280.56,44.75,23.06,0.003,Hẹn Hò
1786,4100,8587,490,2016,319.25,29.25,33.63,0.005,Hẹn Hò
1716,5024,9044,361,2064,351.87,12.69,28.94,0.004,Hẹn Hò
2604,4603,8762,535,2048,8.0,8.94,22.25,0.003,Hẹn Hò
1524,4482,8015,368,2001,14.69,6.19,34.63,0.004,Hẹn Hò
2462,4471,8103,434,2033,10.13,-5.31,46.38,0.003,Hẹn Hò
2078,4753,5995,68,1936,7.69,-6.87,46.25,0.003,Hẹn Hò
172,2704,1082,43,1889,7.37,-8.31,56.75,0.006,Hẹn Hò
1,2794,6,760,1904,9.31,-11.94,59.63,0.006,Hẹn Hò
1,2874,611,518,1905,4.25,-7.56,63.19,0.007,Hẹn Hò
14,3121,1,755,1920,354.19,15.88,66.94,0.004,Hẹn Hò
17,3507,1,476,1905,331.31,59.56,54.81,0.003,Hẹn Hò
65,3264,78,501,1921,300.06,82.94,23.94,0.004,Hẹn Hò
217,3219,237,677,1921,267.31,99.5,-5.06,0.004,Hẹn Hò
32,2791,109,282,1905,237.37,108.69,-25.81,0.004,Hẹn Hò
1,1607,1,129,1904,225.5,106.5,-35.94,0.004,Hẹn Hò
2,1,0,1,1888,224.87,100.44,-40.0,0.007,Hẹn Hò
402,2,1,0,1889,231.94,90.19,-38.94,0.005,Hẹn Hò
2,1,873,107,1888,241.75,69.37,-30.37,0.008,Hẹn Hò
570,1400,4476,246,1889,259.5,63.31,-5.94,0.006,Hẹn Hò
651,3124,6476,3,1937,295.25,52.19,18.44,0.007,Hẹn Hò
395,3939,6759,1,1936,327.06,25.56,25.62,0.008,Hẹn Hò
244,4418,6745,153,1937,350.0,9.63,20.5,0.006,Hẹn Hò
403,4287,7219,69,1953,1.5,6.62,17.0,0.007,Hẹn Hò
656,4317,7722,21,1904,7.06,7.12,21.19,0.007,Hẹn Hò
774,4044,7186,108,1937,8.5,5.25,32.88,0.004,Hẹn Hò
1520,4498,8613,48,1952,7.62,2.87,38.69,0.004,Hẹn Hò
1592,4574,8209,3,1968,6.75,2.0,40.38,0.003,Hẹn Hò
78,3626,3062,0,1889,6.37,0.31,49.81,0.004,Hẹn Hò
0,2622,3,2,1888,10.88,-8.0,58.13,0.005,Hẹn Hò
67,3297,10,295,1905,17.69,-10.19,59.81,0.007,Hẹn Hò
299,3755,152,540,1904,15.0,4.75,65.19,0.007,Hẹn Hò
789,3538,1,219,1920,10.5,21.31,67.81,0.006,Hẹn Hò
10,2406,1,0,1888,7.75,18.37,62.75,0.005,Hẹn Hò
0,15,1,1,1889,347.81,36.75,52.06,0.005,Hẹn Hò
148,121,23,426,1889,312.69,72.06,28.69,0.004,Hẹn Hò
38,185,1708,725,1888,254.87,82.62,-21.44,0.003,Hẹn Hò
381,134,28,0,1889,220.94,96.69,-56.06,0.002,Hẹn Hò
418,6,498,405,1888,206.81,126.87,-63.13,0.003,Hẹn Hò
495,9,2,8,1889,209.06,105.0,-61.94,0.003,Hẹn Hò
2,2,1,0,1888,213.56,74.44,-51.38,0.005,Hẹn Hò
0,2,1,2,1888,233.81,62.31,-24.81,0.007,Hẹn Hò
1325,2954,6101,2,1888,261.75,52.81,2.31,0.008,Hẹn Hò
1880,4563,6732,4,1985,300.69,41.88,20.19,0.006,Hẹn Hò
2286,4349,8186,1,2032,330.31,24.06,24.81,0.007,Hẹn Hò
2610,4936,8455,0,2097,351.37,12.25,25.06,0.007,Hẹn Hò
3180,4243,8641,393,2129,6.12,8.19,24.31,0.007,Hẹn Hò
2827,4864,8391,514,2096,12.81,7.06,23.87,0.004,Hẹn Hò
1730,4632,8352,524,2081,19.19,6.87,30.37,0.005,Hẹn Hò
1948,5052,8175,483,2081,23.87,1.12,43.25,0.007,Hẹn Hò
1681,5451,7772,439,2064,21.87,-3.37,45.25,0.004,Hẹn Hò
680,4589,5831,2,1889,19.37,-0.88,50.5,0.004,Hẹn Hò
2,2795,817,74,1889,25.56,-0.31,60.44,0.002,Hẹn Hò
1,2602,1,1,1904,30.12,-4.12,63.06,0.0,Hẹn Hò
1,3803,1,185,1921,26.0,0.19,67.37,0.007,Hẹn Hò
1,4053,1,326,1920,22.81,3.94,68.0,0.005,Hẹn Hò
0,3779,2,432,1936,19.56,5.06,66.62,0.006,Hẹn Hò
0,3788,1,2,1920,7.75,13.31,66.62,0.003,Hẹn Hò
2,2990,1,0,1905,337.69,33.44,61.31,0.004,Hẹn Hò
1,1,1,0,1888,305.12,46.88,44.19,0.005,Hẹn Hò
0,2,1,3,1889,277.12,56.13,12.19,0.005,Hẹn Hò
2,2,2,0,1889,254.62,54.13,-25.06,0.008,Hẹn Hò
1,2,170,215,1888,219.87,86.0,-58.94,0.005,Hẹn Hò
0,2,0,189,1888,201.87,88.94,-68.25,0.005,Hẹn Hò
1,-2,2,1,1888,207.37,74.75,-53.94,0.005,Hẹn Hò
308,290,851,0,1889,222.06,75.62,-21.81,0.005,Hẹn Hò
1585,2581,5346,1,1888,256.81,75.37,16.94,0.006,Hẹn Hò
1467,4490,6340,1,1889,299.62,56.81,46.81,0.004,Hẹn Hò
1176,4416,7761,188,1889,329.37,19.69,51.81,0.003,Hẹn Hò
627,4501,8016,489,1888,353.12,3.31,33.06,0.002,Hẹn Hò
360,4117,7355,484,1889,10.13,1.44,24.0,0.002,Hẹn Hò
643,4323,8458,444,1904,18.12,-2.5,34.06,0.003,Hẹn Hò
1023,4529,8583,81,1888,17.81,-13.25,45.5,0.005,Hẹn Hò
28,4362,5446,266,1888,16.44,-10.81,48.88,0.004,Hẹn Hò
16,3186,547,2,1889,19.94,-11.44,60.19,0.004,Hẹn Hò
1,2475,1,395,1904,25.81,-16.87,63.63,0.004,Hẹn Hò
0,2654,601,833,1904,26.62,-17.06,64.56,0.004,Hẹn Hò
1,2766,740,867,1905,21.19,-4.69,68.31,0.005,Hẹn Hò
1,2843,2020,609,1921,11.06,27.12,71.44,0.005,Hẹn Hò
22,2892,1391,639,1937,13.81,21.75,72.12,0.004,Hẹn Hò
0,2443,6,105,1920,11.25,11.31,68.0,0.004,Hẹn Hò
1,878,2,0,1905,352.81,15.56,67.12,0.005,Hẹn Hò
1,142,197,1,1905,327.19,20.56,63.25,0.003,Hẹn Hò
3,28,1,2,1888,302.37,25.44,52.06,0.004,Hẹn Hò
0,13,2,1,1889,277.19,32.13,24.56,0.004,Hẹn Hò
0,2,1,2,1889,261.94,35.75,-10.19,0.005,Hẹn Hò
1,1,1,1,1888,248.94,54.75,-44.13,0.004,Hẹn Hò
1,2,0,1,1889,230.69,103.19,-65.31,0.005,Hẹn Hò
2,0,2,1,1889,227.69,136.5,-66.62,0.006,Hẹn Hò
1,2,1,0,1888,229.12,58.63,-62.5,0.006,Hẹn Hò
77,2,739,1,1889,232.69,50.81,-23.81,0.004,Hẹn Hò
2373,1535,2,1,1889,262.19,53.63,16.69,0.008,Hẹn Hò
3059,2140,487,0,1905,297.5,35.38,41.63,0.002,Hẹn Hò
2994,3339,1,55,1905,327.44,9.19,39.13,0.003,Hẹn Hò
3896,3977,120,404,1904,350.37,-4.37,24.69,0.005,Hẹn Hò
3030,3856,427,67,1905,3.06,-5.37,20.75,0.004,Hẹn Hò
2846,3535,4,338,1920,7.62,-6.69,31.25,0.004,Hẹn Hò
3444,4260,1,804,1920,7.37,-13.25,40.63,0.004,Hẹn Hò
2835,4557,1,449,1937,5.69,-16.19,44.81,0.003,Hẹn Hò
1660,4059,1,1,1904,5.94,-16.62,47.06,0.003,Hẹn Hò
581,3568,3629,1,1952,9.94,-18.19,59.63,0.005,Hẹn Hò
1027,3480,5513,23,2033,12.38,-16.69,67.69,0.003,Hẹn Hò
1022,4299,7549,273,2080,5.56,-8.19,72.37,0.005,Hẹn Hò
1040,4176,7465,43,2081,351.25,25.94,73.12,0.005,Hẹn Hò
1231,4284,7111,0,2113,344.37,60.5,67.25,0.004,Hẹn Hò
1421,4213,6405,7,2081,339.87,70.56,64.44,0.005,Hẹn Hò
1011,3671,2089,2,2001,347.56,68.25,67.94,0.006,Hẹn Hò
447,3453,679,0,1936,352.37,55.69,69.5,0.005,Hẹn Hò
239,3422,22,1,1937,344.75,52.81,63.56,0.004,Hẹn Hò
1,1411,2,1,1905,317.81,54.63,40.44,0.003,Hẹn Hò
0,1,1,1,1889,283.62,54.75,2.87,0.004,Hẹn Hò
43,1,0,3,1888,258.12,55.25,-33.56,0.004,Hẹn Hò
1,1,2,0,1888,240.31,72.44,-55.75,0.004,Hẹn Hò
0,1,0,1,1889,217.94,125.06,-65.94,0.002,Hẹn Hò
1,0,0,-1,1888,214.94,128.06,-67.62,0.002,Hẹn Hò
0,1,1,2,1889,211.69,74.0,-56.75,0.004,Hẹn Hò
1227,1437,1819,2,1888,218.87,59.5,-31.25,0.003,Hẹn Hò
1003,3575,6988,1,1889,251.5,62.31,5.5,0.002,Hẹn Hò
1324,3995,7263,338,1936,294.37,48.75,34.31,0.004,Hẹn Hò
882,3745,7260,489,1888,330.56,19.0,41.0,0.003,Hẹn Hò
596,3341,6860,330,1889,353.31,4.94,31.5,0.005,Hẹn Hò
458,3295,7101,191,1905,5.81,5.69,28.19,0.005,Hẹn Hò
512,3887,6353,273,1904,18.19,3.5,31.81,0.005,Hẹn Hò
807,4289,7242,136,1888,22.0,-3.5,39.38,0.003,Hẹn Hò
838,4869,6953,203,1888,17.94,-3.69,38.63,0.003,Hẹn Hò
1412,4607,5638,96,1888,18.81,-2.62,40.31,0.004,Hẹn Hò
2,2791,505,48,1888,22.87,-5.12,52.5,0.003,Hẹn Hò
2,1837,0,2,1889,30.25,-13.0,62.06,0.002,Hẹn Hò
11,1728,227,1174,1889,25.19,-12.44,66.31,0.002,Hẹn Hò
1,2435,1629,931,1905,18.87,2.06,70.06,0.003,Hẹn Hò
1,2599,621,629,1904,15.38,6.75,70.37,0.002,Hẹn Hò
1,2407,726,507,1904,4.5,12.5,68.12,0.003,Hẹn Hò
1,1709,1,1,1888,336.81,30.0,58.88,0.003,Hẹn Hò
1,-1,2,2,1889,305.81,49.44,36.75,0.002,Hẹn Hò
41,17,8,4,1888,277.69,60.0,1.12,0.003,Hẹn Hò
3,2,2,1,1888,251.75,79.94,-36.94,0.003,Hẹn Hò
1,2,55,115,1888,221.5,140.81,-61.56,0.002,Hẹn Hò
1,64,124,1,1888,215.06,149.31,-53.75,0.004,Hẹn Hò
3,71,33,0,1889,223.44,123.0,-63.44,0.003,Hẹn Hò
0,1,3,0,1889,230.19,79.87,-59.44,0.004,Hẹn Hò
0,1,3,0,1889,235.0,60.75,-31.81,0.003,Hẹn Hò
252,1077,4584,0,1905,253.56,56.5,-3.69,0.003,Hẹn Hò
1702,3363,6151,290,1921,292.0,51.19,24.94,0.004,Hẹn Hò
657,3451,7282,369,1952,323.0,26.19,36.38,0.004,Hẹn Hò
782,4293,7925,208,1952,341.5,8.5,33.06,0.004,Hẹn Hò
849,4363,7906,622,1984,357.87,7.37,31.06,0.001,Hẹn Hò
660,4211,7931,915,1968,11.94,8.0,30.69,0.004,Hẹn Hò
1915,4178,7692,1269,1968,24.19,4.81,36.56,0.004,Hẹn Hò
1955,4356,8149,1141,1937,30.37,-4.87,44.13,0.003,Hẹn Hò
1316,4665,7792,545,1936,27.69,-7.06,43.0,0.003,Hẹn Hò
251,4336,5796,30,1921,26.31,-5.37,45.75,0.004,Hẹn Hò
1,2396,1400,11,1889,19.56,-3.0,52.69,0.004,Hẹn Hò
1,2110,2,1,1889,15.0,0.5,58.0,0.003,Hẹn Hò
1,2058,254,422,1920,13.69,-2.5,64.69,0.004,Hẹn Hò
72,2784,325,1335,1920,9.19,-4.94,67.87,0.004,Hẹn Hò
216,2935,500,1345,1952,4.12,3.12,69.81,0.003,Hẹn Hò
330,3652,170,699,1952,3.87,4.62,69.81,0.003,Hẹn Hò
236,3542,1,198,1953,359.12,11.75,70.37,0.003,Hẹn Hò
1,3602,2,0,1905,341.25,35.31,66.06,0.003,Hẹn Hò
1,999,1,1,1905,315.5,51.56,48.69,0.003,Hẹn Hò
10,19,1,2,1888,287.81,52.81,17.19,0.003,Hẹn Hò
1,204,-1,1,1889,271.69,53.31,-6.75,0.005,Hẹn Hò
1,3,20,0,1889,254.62,67.81,-31.44,0.004,Hẹn Hò
1,2,129,340,1888,230.31,105.5,-56.88,0.006,Hẹn Hò
1,388,38,426,1888,225.62,137.62,-63.19,0.005,Hẹn Hò
1,2,2,234,1889,229.19,107.0,-64.25,0.005,Hẹn Hò
0,1,1,1,1889,221.75,79.19,-53.81,0.005,Hẹn Hò
1,1,1,1,1889,227.5,73.56,-24.37,0.005,Hẹn Hò
2,1630,4803,1,1904,250.5,68.25,5.06,0.005,Hẹn Hò
3466,3376,7352,0,1985,283.44,56.88,34.06,0.004,Hẹn Hò
3090,4238,8674,248,2145,316.12,25.0,44.19,0.005,Hẹn Hò
3184,5152,8850,294,2160,339.0,3.69,39.44,0.003,Hẹn Hò
2815,4907,8877,254,2161,356.12,-1.37,33.75,0.002,Hẹn Hò
2659,5045,8249,223,2145,16.0,-4.81,33.88,0.004,Hẹn Hò
2955,5085,7270,2,2192,27.87,-14.25,42.0,0.003,Hẹn Hò
2838,5553,7657,1,2192,24.56,-17.19,41.69,0.003,Hẹn Hò
2664,5658,7740,0,2177,24.37,-15.31,43.56,0.004,Hẹn Hò
700,4537,4536,2,1968,25.56,-16.69,51.88,0.005,Hẹn Hò
394,3840,259,3,1888,26.37,-23.94,65.81,0.004,Hẹn Hò
1,3201,913,1057,1904,23.25,-29.94,68.31,0.004,Hẹn Hò
22,3387,1928,1251,1921,15.25,-25.12,70.06,0.004,Hẹn Hò
3,3561,1181,1150,1921,11.63,-19.87,70.81,0.003,Hẹn Hò
1,3808,663,717,1921,9.81,-18.44,71.31,0.003,Hẹn Hò
1,3461,1,2,1921,1.37,-17.25,72.06,0.003,Hẹn Hò
1,630,2,1,1888,335.44,-4.94,69.0,0.004,Hẹn Hò
8,298,2,0,1889,312.19,10.0,58.44,0.006,Hẹn Hò
1,2,0,3,1888,292.37,20.62,40.69,0.004,Hẹn Hò
-1,1,0,1,1889,275.75,22.69,8.94,0.005,Hẹn Hò
2,55,1,1,1889,267.56,29.19,-23.75,0.003,Hẹn Hò
0,34,1,-1,1888,250.69,56.81,-52.63,0.003,Hẹn Hò
1,94,1,1,1888,242.5,79.44,-64.25,0.005,Hẹn Hò
0,35,0,1,1889,238.19,76.0,-54.25,0.005,Hẹn Hò
-1,2,1,1,1889,233.44,72.44,-36.94,0.006,Hẹn Hò
1,1,134,1,1889,245.62,76.69,-5.69,0.006,Hẹn Hò
1,3,2,0,1889,273.94,77.44,27.06,0.005,Hẹn Hò
1376,1520,4278,0,1889,321.56,42.38,60.69,0.004,Hẹn Hò
2405,2440,5976,1,1889,348.87,-3.19,50.13,0.006,Hẹn Hò
1868,3301,5079,2,1889,4.19,-7.25,33.5,0.01,Hẹn Hò
2065,3447,5000,2,1889,20.06,-0.81,21.62,0.001,Hẹn Hò
516,3551,5310,1,1904,31.69,2.19,17.81,0.001,Hẹn Hò
865,3550,4851,1,1904,35.69,-1.12,20.0,0.003,Hẹn Hò
918,2847,4749,1,1953,33.88,-9.5,23.0,0.002,Hẹn Hò
837,3118,4708,0,1952,29.5,-17.31,25.69,0.003,Hẹn Hò
610,3642,4826,1,1952,26.81,-17.87,24.31,0.004,Hẹn Hò
512,3071,4022,1,1905,26.62,-17.62,31.31,0.007,Hẹn Hò
568,2147,2662,0,1889,29.81,-22.44,42.38,0.004,Hẹn Hò
289,2404,221,1,1905,35.38,-31.0,50.5,0.004,Hẹn Hò
0,2738,276,736,1889,31.37,-31.81,56.69,0.004,Hẹn Hò
51,2652,1090,454,1904,23.69,-27.19,59.31,0.004,Hẹn Hò
84,2218,638,581,1904,21.44,-22.94,60.38,0.004,Hẹn Hò
219,2496,6,509,1904,21.19,-25.06,58.75,0.004,Hẹn Hò
88,1982,2,14,1904,16.69,-30.25,57.44,0.005,Hẹn Hò
1,1,0,3,1888,6.31,-27.94,60.88,0.003,Hẹn Hò
4,3,1,1,1888,344.12,6.0,64.12,0.004,Hẹn Hò
0,1,0,1,1888,306.12,38.13,43.38,0.003,Hẹn Hò
-1,2,1,2,1889,280.62,39.44,6.25,0.004,Hẹn Hò
1,1,2,0,1889,263.75,58.38,-21.87,0.003,Hẹn Hò
1,0,1,1,1888,243.75,75.0,-47.0,0.003,Hẹn Hò
0,1,1,0,1888,233.69,108.12,-63.19,0.004,Hẹn Hò
1,1,1,1,1889,228.69,104.5,-58.75,0.004,Hẹn Hò
0,1,3,2,1889,224.37,75.5,-43.81,0.004,Hẹn Hò
785,2121,6410,1,1889,245.62,65.56,-7.25,0.005,Hẹn Hò
2241,3558,6492,1,1889,279.87,62.31,27.44,0.004,Hẹn Hò
1453,4841,8752,30,1984,320.31,39.63,50.69,0.005,Hẹn Hò
634,4529,8724,47,2016,349.44,7.12,42.69,0.005,Hẹn Hò
609,4077,8247,27,2001,7.87,0.62,29.87,0.003,Hẹn Hò
578,4307,7533,17,1985,21.5,-1.19,26.37,0.004,Hẹn Hò
640,4068,7553,46,2032,29.37,-5.81,29.75,0.004,Hẹn Hò
767,4083,8764,18,2048,26.81,-13.63,34.56,0.003,Hẹn Hò
921,4692,8905,119,2033,22.75,-18.56,40.81,0.004,Hẹn Hò
505,4661,9158,30,2032,19.94,-17.37,40.31,0.004,Hẹn Hò
463,4593,8415,12,2033,21.06,-16.44,42.94,0.004,Hẹn Hò
58,4419,5450,2,1936,22.0,-18.81,50.94,0.005,Hẹn Hò
2,4114,3324,53,1888,23.19,-25.62,59.81,0.004,Hẹn Hò
3,3142,9,41,1904,20.5,-28.25,62.19,0.005,Hẹn Hò
4,3160,46,284,1921,18.37,-24.5,63.63,0.004,Hẹn Hò
2,2382,674,558,1904,10.44,-5.25,68.87,0.006,Hẹn Hò
2,2609,1201,568,1920,5.25,19.19,73.25,0.004,Hẹn Hò
1,2872,11,388,1936,6.81,17.62,75.56,0.004,Hẹn Hò
3,2962,3,482,1920,7.06,3.56,72.75,0.004,Hẹn Hò
1,2794,1,0,1920,5.25,-0.56,70.31,0.005,Hẹn Hò
2,561,1,0,1888,355.44,12.13,66.25,0.004,Hẹn Hò
69,1,1,2,1889,330.37,37.44,47.44,0.005,Hẹn Hò
0,512,0,1,1888,295.44,56.81,15.19,0.006,Hẹn Hò
1,2,1,1,1888,266.5,67.12,-18.44,0.006,Hẹn Hò
1,3,1,2,1889,239.44,86.06,-46.88,0.006,Hẹn Hò
0,1,2,1,1888,219.75,124.5,-62.44,0.005,Hẹn Hò
0,2,1,2,1889,215.5,88.94,-59.38,0.005,Hẹn Hò
1,1,1,2,1889,225.69,66.5,-27.69,0.005,Hẹn Hò
1453,1230,3869,1,1889,259.37,64.37,14.25,0.006,Hẹn Hò
1665,2804,6940,1,1904,302.56,46.44,46.31,0.006,Hẹn Hò
